period,period_type,remaining_seconds_in_period,relevant_team,away_team,home_team,away_score,home_score,description
1,QUARTER,706.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,0,0,Personal foul by R. Gay (drawn by R. Hibbert)
1,QUARTER,696.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,0,0,Turnover by K. Bryant (lost ball; steal by D. Cousins)
1,QUARTER,687.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,0,0,D. Cousins misses 2-pt layup at rim
1,QUARTER,686.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,0,0,Defensive rebound by R. Hibbert
1,QUARTER,672.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,0,0,R. Hibbert misses 2-pt jump shot from 13 ft
1,QUARTER,672.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,0,0,Defensive rebound by B. McLemore
1,QUARTER,658.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,0,0,B. McLemore misses 2-pt jump shot from 21 ft
1,QUARTER,657.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,0,0,Defensive rebound by J. Clarkson
1,QUARTER,648.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,2,0,L. Nance makes 2-pt jump shot from 16 ft (assist by K. Bryant)
1,QUARTER,636.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,2,2,B. McLemore makes 2-pt layup from 3 ft (assist by D. Cousins)
1,QUARTER,627.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,2,2,Turnover by R. Hibbert (3 sec)
1,QUARTER,616.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,2,4,R. Gay makes 2-pt jump shot from 20 ft (assist by D. Cousins)
1,QUARTER,604.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,2,4,L. Williams misses 2-pt layup from 4 ft (block by R. Gay)
1,QUARTER,602.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,2,4,Defensive rebound by R. Rondo
1,QUARTER,600.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,2,6,B. McLemore makes 2-pt dunk at rim (assist by R. Rondo)
1,QUARTER,578.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,2,6,K. Bryant misses 2-pt jump shot from 22 ft
1,QUARTER,577.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,2,6,Defensive rebound by D. Cousins
1,QUARTER,572.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,2,8,Q. Acy makes 2-pt dunk at rim (assist by D. Cousins)
1,QUARTER,572.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,2,8,Shooting foul by K. Bryant (drawn by Q. Acy)
1,QUARTER,572.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,2,9,Q. Acy makes free throw 1 of 1
1,QUARTER,566.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,2,9,Personal foul by B. McLemore (drawn by J. Clarkson)
1,QUARTER,557.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,9,L. Williams makes 2-pt layup from 2 ft (assist by R. Hibbert)
1,QUARTER,542.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,12,R. Gay makes 3-pt jump shot from 23 ft (assist by R. Rondo)
1,QUARTER,526.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,12,J. Clarkson misses 2-pt jump shot from 17 ft
1,QUARTER,525.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,12,Defensive rebound by R. Rondo
1,QUARTER,522.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,12,Clear path foul by R. Hibbert
1,QUARTER,522.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,13,D. Cousins makes clear path free throw 1 of 2
1,QUARTER,522.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,14,D. Cousins makes clear path free throw 2 of 2
1,QUARTER,515.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,14,D. Cousins misses 2-pt layup from 1 ft
1,QUARTER,514.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,14,Offensive rebound by Q. Acy
1,QUARTER,513.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,16,Q. Acy makes 2-pt dunk at rim
1,QUARTER,492.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,16,Turnover by L. Nance (lost ball; steal by R. Rondo)
1,QUARTER,483.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,19,D. Cousins makes 3-pt jump shot from 25 ft (assist by R. Rondo)
1,QUARTER,472.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,19,LA Lakers full timeout
1,QUARTER,463.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,19,L. Williams misses 3-pt jump shot from 25 ft
1,QUARTER,462.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,19,Defensive rebound by R. Rondo
1,QUARTER,458.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,21,B. McLemore makes 2-pt jump shot from 10 ft
1,QUARTER,458.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,21,Shooting foul by J. Clarkson (drawn by B. McLemore)
1,QUARTER,458.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,21,B. McLemore misses free throw 1 of 1
1,QUARTER,457.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,21,Defensive rebound by R. Hibbert
1,QUARTER,445.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,21,K. Bryant misses 3-pt jump shot from 24 ft
1,QUARTER,444.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,21,Defensive rebound by B. McLemore
1,QUARTER,437.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,23,Q. Acy makes 2-pt dunk at rim (assist by R. Gay)
1,QUARTER,421.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,23,L. Nance misses 2-pt jump shot from 19 ft
1,QUARTER,420.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,23,Defensive rebound by D. Cousins
1,QUARTER,415.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,23,Shooting foul by L. Nance (drawn by D. Cousins)
1,QUARTER,415.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,24,D. Cousins makes free throw 1 of 2
1,QUARTER,415.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,24,D. Russell enters the game for L. Nance
1,QUARTER,415.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,24,J. Randle enters the game for J. Clarkson
1,QUARTER,415.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,25,D. Cousins makes free throw 2 of 2
1,QUARTER,403.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,25,Shooting foul by R. Gay (drawn by K. Bryant)
1,QUARTER,403.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,25,K. Bryant misses free throw 1 of 2
1,QUARTER,403.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,25,Offensive rebound by Team
1,QUARTER,403.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,4,25,J. Anderson enters the game for R. Gay
1,QUARTER,403.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,5,25,K. Bryant makes free throw 2 of 2
1,QUARTER,388.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,5,25,B. McLemore misses 3-pt jump shot from 24 ft
1,QUARTER,387.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,5,25,Defensive rebound by J. Randle
1,QUARTER,377.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,5,25,D. Russell misses 2-pt layup from 1 ft (block by R. Rondo)
1,QUARTER,375.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,5,25,Defensive rebound by J. Anderson
1,QUARTER,364.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,5,25,R. Rondo misses 3-pt jump shot from 22 ft
1,QUARTER,364.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,5,25,Defensive rebound by D. Russell
1,QUARTER,353.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,8,25,L. Williams makes 3-pt jump shot from 23 ft (assist by D. Russell)
1,QUARTER,339.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,8,25,R. Rondo misses 2-pt jump shot from 4 ft
1,QUARTER,337.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,8,25,Offensive rebound by J. Anderson
1,QUARTER,334.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,8,27,B. McLemore makes 2-pt layup from 2 ft
1,QUARTER,311.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,10,27,K. Bryant makes 2-pt jump shot from 12 ft
1,QUARTER,299.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,10,30,D. Cousins makes 3-pt jump shot from 24 ft (assist by J. Anderson)
1,QUARTER,283.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,10,30,Shooting foul by J. Anderson (drawn by K. Bryant)
1,QUARTER,283.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,11,30,K. Bryant makes free throw 1 of 2
1,QUARTER,283.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,11,30,B. Bass enters the game for R. Hibbert
1,QUARTER,283.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,11,30,K. Koufos enters the game for Q. Acy
1,QUARTER,283.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,12,30,K. Bryant makes free throw 2 of 2
1,QUARTER,265.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,12,30,Turnover by D. Cousins (traveling)
1,QUARTER,248.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,12,30,L. Williams misses 3-pt jump shot from 24 ft
1,QUARTER,247.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,12,30,Defensive rebound by D. Cousins
1,QUARTER,239.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,12,30,B. McLemore misses 3-pt jump shot from 22 ft
1,QUARTER,238.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,12,30,Defensive rebound by B. Bass
1,QUARTER,229.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,14,30,K. Bryant makes 2-pt jump shot from 7 ft
1,QUARTER,214.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,14,30,Turnover by D. Cousins (lost ball; steal by D. Russell)
1,QUARTER,212.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,16,30,D. Russell makes 2-pt layup from 2 ft
1,QUARTER,193.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,16,30,B. McLemore misses 2-pt layup from 1 ft
1,QUARTER,192.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,16,30,Defensive rebound by D. Russell
1,QUARTER,179.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,16,30,K. Bryant misses 3-pt jump shot from 26 ft
1,QUARTER,179.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,16,30,Defensive rebound by D. Cousins
1,QUARTER,165.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,16,30,K. Koufos misses 2-pt jump shot from 5 ft (block by K. Bryant)
1,QUARTER,163.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,16,30,Offensive rebound by B. McLemore
1,QUARTER,156.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,16,32,K. Koufos makes 2-pt hook shot from 7 ft
1,QUARTER,133.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,16,32,J. Randle misses 2-pt jump shot from 21 ft
1,QUARTER,133.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,16,32,Defensive rebound by D. Cousins
1,QUARTER,128.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,16,32,Sacramento full timeout
1,QUARTER,128.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,16,32,A. Brown enters the game for K. Bryant
1,QUARTER,128.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,16,32,M. Belinelli enters the game for B. McLemore
1,QUARTER,112.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,16,34,D. Cousins makes 2-pt hook shot from 9 ft (assist by R. Rondo)
1,QUARTER,93.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,19,34,L. Williams makes 3-pt jump shot from 24 ft (assist by B. Bass)
1,QUARTER,81.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,19,36,M. Belinelli makes 2-pt jump shot from 21 ft (assist by R. Rondo)
1,QUARTER,64.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,36,L. Williams makes 2-pt jump shot from 15 ft (assist by D. Russell)
1,QUARTER,42.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,K. Koufos makes 2-pt layup at rim (assist by M. Belinelli)
1,QUARTER,22.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,D. Russell misses 3-pt jump shot from 24 ft
1,QUARTER,22.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,Offensive rebound by A. Brown
1,QUARTER,3.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,Turnover by A. Brown (traveling)
1,QUARTER,3.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,D. Collison enters the game for K. Koufos
1,QUARTER,0.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,D. Cousins misses 3-pt jump shot from 23 ft
1,QUARTER,0.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,Offensive rebound by Team
2,QUARTER,697.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,M. Belinelli misses 3-pt jump shot from 24 ft
2,QUARTER,697.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,Defensive rebound by J. Randle
2,QUARTER,675.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,Turnover by J. Randle (lost ball)
2,QUARTER,675.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,S. Curry enters the game for J. Anderson
2,QUARTER,663.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,D. Collison misses 2-pt jump shot from 9 ft
2,QUARTER,663.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,Defensive rebound by B. Bass
2,QUARTER,651.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,J. Clarkson misses 2-pt jump shot from 8 ft
2,QUARTER,650.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,Defensive rebound by D. Collison
2,QUARTER,650.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,Turnover by D. Collison (traveling)
2,QUARTER,634.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,21,38,Def 3 sec tech foul by K. Koufos
2,QUARTER,634.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,22,38,J. Clarkson makes technical free throw
2,QUARTER,630.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,22,38,Violation by D. Collison (kicked ball)
2,QUARTER,621.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,22,38,J. Clarkson misses 3-pt jump shot from 24 ft
2,QUARTER,621.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,22,38,Offensive rebound by Team
2,QUARTER,601.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,22,38,Offensive charge foul by J. Randle (drawn by D. Collison)
2,QUARTER,601.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,22,38,Turnover by J. Randle (offensive foul)
2,QUARTER,584.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,22,38,Turnover by M. Belinelli (bad pass; steal by B. Bass)
2,QUARTER,580.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,24,38,D. Russell makes 2-pt layup from 2 ft
2,QUARTER,568.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,24,40,K. Koufos makes 2-pt layup from 2 ft (assist by R. Gay)
2,QUARTER,553.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,26,40,D. Russell makes 2-pt jump shot from 12 ft
2,QUARTER,544.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,26,43,M. Belinelli makes 3-pt jump shot from 25 ft (assist by R. Gay)
2,QUARTER,544.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,26,43,Shooting foul by J. Clarkson (drawn by M. Belinelli)
2,QUARTER,544.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,26,43,Sacramento full timeout
2,QUARTER,544.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,26,43,K. Bryant enters the game for A. Brown
2,QUARTER,544.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,26,44,M. Belinelli makes free throw 1 of 1
2,QUARTER,523.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,26,44,Turnover by D. Russell (bad pass; steal by M. Belinelli)
2,QUARTER,520.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,26,46,M. Belinelli makes 2-pt dunk at rim
2,QUARTER,495.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,28,46,J. Clarkson makes 2-pt jump shot from 18 ft
2,QUARTER,487.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,28,46,R. Gay misses 3-pt jump shot from 24 ft
2,QUARTER,486.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,28,46,Defensive rebound by K. Bryant
2,QUARTER,477.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,30,46,D. Russell makes 2-pt layup from 1 ft (assist by K. Bryant)
2,QUARTER,460.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,30,48,K. Koufos makes 2-pt jump shot from 11 ft (assist by R. Gay)
2,QUARTER,448.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,32,48,K. Bryant makes 2-pt jump shot from 12 ft
2,QUARTER,448.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,32,48,Shooting foul by K. Koufos (drawn by K. Bryant)
2,QUARTER,448.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,33,48,K. Bryant makes free throw 1 of 1
2,QUARTER,429.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,33,50,K. Koufos makes 2-pt dunk at rim (assist by M. Belinelli)
2,QUARTER,416.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,33,50,Turnover by K. Bryant (lost ball; steal by M. Belinelli)
2,QUARTER,407.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,33,50,S. Curry misses 3-pt jump shot from 25 ft
2,QUARTER,407.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,33,50,Defensive rebound by J. Randle
2,QUARTER,397.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,33,50,D. Russell misses 3-pt jump shot from 23 ft
2,QUARTER,396.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,33,50,Defensive rebound by R. Gay
2,QUARTER,379.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,33,50,R. Gay misses 2-pt jump shot from 6 ft
2,QUARTER,379.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,33,50,Defensive rebound by Team
2,QUARTER,379.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,33,50,Loose ball foul by K. Koufos (drawn by J. Randle)
2,QUARTER,378.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,33,50,R. Hibbert enters the game for D. Russell
2,QUARTER,378.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,33,50,L. Williams enters the game for B. Bass
2,QUARTER,365.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,35,50,K. Bryant makes 2-pt layup from 1 ft
2,QUARTER,345.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,35,53,D. Collison makes 3-pt jump shot from 24 ft (assist by M. Belinelli)
2,QUARTER,331.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,35,53,K. Bryant misses 2-pt jump shot from 7 ft (block by K. Koufos)
2,QUARTER,329.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,35,53,Offensive rebound by K. Bryant
2,QUARTER,322.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,35,53,Shooting foul by K. Koufos (drawn by J. Randle)
2,QUARTER,322.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,35,53,Official timeout
2,QUARTER,322.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,35,53,R. Rondo enters the game for K. Koufos
2,QUARTER,322.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,35,53,D. Cousins enters the game for S. Curry
2,QUARTER,322.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,36,53,J. Randle makes free throw 1 of 2
2,QUARTER,322.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,37,53,J. Randle makes free throw 2 of 2
2,QUARTER,308.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,37,55,D. Cousins makes 2-pt jump shot from 3 ft
2,QUARTER,308.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,37,55,Shooting foul by R. Hibbert (drawn by D. Cousins)
2,QUARTER,308.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,37,55,L. Nance enters the game for J. Randle
2,QUARTER,308.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,37,55,D. Cousins misses free throw 1 of 1
2,QUARTER,307.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,37,55,Defensive rebound by L. Nance
2,QUARTER,294.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,37,55,K. Bryant misses 3-pt jump shot from 24 ft
2,QUARTER,293.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,37,55,Defensive rebound by R. Gay
2,QUARTER,288.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,37,55,Shooting foul by R. Hibbert (drawn by D. Cousins)
2,QUARTER,288.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,37,56,D. Cousins makes free throw 1 of 2
2,QUARTER,288.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,37,56,B. Bass enters the game for R. Hibbert
2,QUARTER,288.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,37,57,D. Cousins makes free throw 2 of 2
2,QUARTER,276.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,39,57,K. Bryant makes 2-pt dunk at rim (assist by J. Clarkson)
2,QUARTER,255.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,39,59,R. Gay makes 2-pt jump shot from 18 ft (assist by D. Collison)
2,QUARTER,255.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,39,59,Shooting foul by L. Nance (drawn by R. Gay)
2,QUARTER,255.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,39,59,B. McLemore enters the game for M. Belinelli
2,QUARTER,255.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,39,60,R. Gay makes free throw 1 of 1
2,QUARTER,228.0,LOS ANGELES LAKERS,LOS ANGELES LAKERS,SACRAMENTO KINGS,41,60,K. Bryant makes 2-pt jump shot from 21 ft (assist by B. Bass)
2,QUARTER,206.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,41,60,Personal foul by B. Bass (drawn by D. Cousins)
2,QUARTER,206.0,SACRAMENTO KINGS,LOS ANGELES LAKERS,SACRAMENTO KINGS,41,61,D. Cousins makes free throw 1 of 2
